order,Delay,Test.Time,Prolific.ID,Participant.Private.ID,Participant.Browser,Participant.Monitor.Size,Participant.Viewport.Size,answer,original_response,lure_recalled,intrusions
27004,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,smell,NA,0,20
27005,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,chair,NA,0,20
27006,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,smoke,NA,0,20
27007,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,sweet,NA,0,20
27008,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,rough,NA,0,20
27009,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,needle,NA,0,20
27010,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,rubbish,NA,0,20
27011,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,anger,NA,0,20
27012,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,soft,NA,0,20
27013,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,city,NA,0,20
27014,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,cup,NA,0,20
27015,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,cold,cold,1,20
27016,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,mountain,NA,0,20
27017,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,slow,slow,1,20
27018,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,river,NA,0,20
27019,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,spider,NA,0,20
27020,delay,PM,,7843368,Chrome 109.0.0.0,1280x800,1280x800,foot,NA,0,20
27181,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,window,NA,0,5
27182,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,sleep,NA,0,5
27183,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,doctor,doctor,1,5
27184,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,smell,NA,0,5
27185,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,chair,NA,0,5
27186,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,smoke,NA,0,5
27187,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,sweet,NA,0,5
27188,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,rough,NA,0,5
27189,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,needle,NA,0,5
27190,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,rubbish,NA,0,5
27191,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,anger,NA,0,5
27192,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,soft,NA,0,5
27193,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,city,NA,0,5
27194,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,cup,NA,0,5
27195,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,cold,NA,0,5
27196,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,mountain,NA,0,5
27197,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,slow,slow,1,5
27198,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,river,NA,0,5
27199,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,spider,spider,1,5
27200,delay,PM,,7843444,Safari 14.1.2,1440x900,1440x900,foot,NA,0,5
27361,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,window,NA,0,7
27362,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,sleep,NA,0,7
27363,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,doctor,NA,0,7
27364,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,smell,NA,0,7
27365,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,chair,NA,0,7
27366,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,smoke,NA,0,7
27367,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,sweet,sweet,1,7
27368,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,rough,NA,0,7
27369,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,needle,needle,1,7
27370,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,rubbish,NA,0,7
27371,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,anger,NA,0,7
27372,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,soft,NA,0,7
27373,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,city,NA,0,7
27374,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,cup,NA,0,7
27375,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,cold,NA,0,7
27376,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,mountain,NA,0,7
27377,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,slow,NA,0,7
27378,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,river,NA,0,7
27379,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,spider,NA,0,7
27380,delay,PM,,7941125,Chrome 109.0.0.0,1536x864,1536x864,foot,NA,0,7
27721,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,window,NA,0,2
27722,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,sleep,NA,0,2
27723,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,doctor,NA,0,2
27724,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,smell,NA,0,2
27725,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,chair,NA,0,2
27726,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,smoke,NA,0,2
27727,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,sweet,NA,0,2
27728,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,rough,NA,0,2
27729,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,needle,NA,0,2
27730,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,rubbish,rubbish,1,2
27731,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,anger,NA,0,2
27732,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,soft,soft,1,2
27733,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,city,NA,0,2
27734,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,cup,NA,0,2
27735,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,cold,NA,0,2
27736,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,mountain,NA,0,2
27737,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,slow,NA,0,2
27738,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,river,NA,0,2
27739,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,spider,NA,0,2
27740,delay,PM,,7941639,Safari 16.1,1440x900,1440x900,foot,NA,0,2
27901,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,window,NA,0,8
27902,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,sleep,NA,0,8
27903,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,doctor,doctor,1,8
27904,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,smell,NA,0,8
27905,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,chair,NA,0,8
27906,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,smoke,NA,0,8
27907,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,sweet,sweet,1,8
27908,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,rough,NA,0,8
27909,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,needle,NA,0,8
27910,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,rubbish,NA,0,8
27911,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,anger,NA,0,8
27912,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,soft,NA,0,8
27913,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,city,NA,0,8
27914,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,cup,NA,0,8
27915,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,cold,NA,0,8
27916,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,mountain,NA,0,8
27917,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,slow,NA,0,8
27918,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,river,NA,0,8
27919,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,spider,NA,0,8
27920,delay,PM,,7941546,Firefox 109.0,1920x1080,1920x1080,foot,NA,0,8
28081,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,window,window,1,5
28082,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,sleep,NA,0,5
28083,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,doctor,NA,0,5
28084,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,smell,NA,0,5
28085,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,chair,NA,0,5
28086,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,smoke,NA,0,5
28087,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,sweet,NA,0,5
28088,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,rough,NA,0,5
28089,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,needle,NA,0,5
28090,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,rubbish,NA,0,5
28091,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,anger,NA,0,5
28092,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,soft,NA,0,5
28093,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,city,NA,0,5
28094,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,cup,NA,0,5
28095,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,cold,NA,0,5
28096,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,mountain,NA,0,5
28097,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,slow,NA,0,5
28098,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,river,river,1,5
28099,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,spider,NA,0,5
28100,delay,PM,,7958123,Chrome 109.0.0.0,1397x786,1397x786,foot,NA,0,5
28261,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,window,NA,0,1
28262,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,sleep,NA,0,1
28263,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,doctor,NA,0,1
28264,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,smell,NA,0,1
28265,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,chair,chair,1,1
28266,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,smoke,NA,0,1
28267,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,sweet,NA,0,1
28268,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,rough,NA,0,1
28269,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,needle,NA,0,1
28270,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,rubbish,NA,0,1
28271,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,anger,NA,0,1
28272,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,soft,NA,0,1
28273,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,city,NA,0,1
28274,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,cup,NA,0,1
28275,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,cold,NA,0,1
28276,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,mountain,NA,0,1
28277,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,slow,NA,0,1
28278,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,river,NA,0,1
28279,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,spider,NA,0,1
28280,delay,PM,,7972212,Safari 16.3,1440x900,1440x900,foot,NA,0,1
28441,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,window,NA,0,1
28442,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,sleep,NA,0,1
28443,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,doctor,NA,0,1
28444,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,smell,NA,0,1
28445,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,chair,NA,0,1
28446,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,smoke,NA,0,1
28447,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,sweet,NA,0,1
28448,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,rough,NA,0,1
28449,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,needle,NA,0,1
28450,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,rubbish,NA,0,1
28451,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,anger,NA,0,1
28452,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,soft,soft,1,1
28453,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,city,NA,0,1
28454,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,cup,NA,0,1
28455,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,cold,NA,0,1
28456,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,mountain,NA,0,1
28457,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,slow,NA,0,1
28458,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,river,NA,0,1
28459,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,spider,NA,0,1
28460,delay,PM,,7972333,Opera 94.0.0.0,1920x1080,1920x1080,foot,NA,0,1
28621,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,window,NA,0,10
28622,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,sleep,NA,0,10
28623,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,doctor,NA,0,10
28624,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,smell,NA,0,10
28625,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,chair,NA,0,10
28626,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,smoke,NA,0,10
28627,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,sweet,NA,0,10
28628,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,rough,NA,0,10
28629,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,needle,NA,0,10
28630,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,rubbish,NA,0,10
28631,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,anger,NA,0,10
28632,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,soft,NA,0,10
28633,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,city,NA,0,10
28634,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,cup,NA,0,10
28635,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,cold,NA,0,10
28636,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,mountain,NA,0,10
28637,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,slow,NA,0,10
28638,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,river,NA,0,10
28639,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,spider,spider,1,10
28640,delay,PM,,7972425,Chrome 109.0.0.0,1200x800,1200x800,foot,NA,0,10
28801,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,window,window,1,8
28802,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,sleep,sleep,1,8
28803,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,doctor,doctor,1,8
28804,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,smell,NA,0,8
28805,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,chair,chair,1,8
28806,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,smoke,NA,0,8
28807,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,sweet,NA,0,8
28808,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,rough,NA,0,8
28809,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,needle,NA,0,8
28810,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,rubbish,rubbish,1,8
28811,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,anger,anger,1,8
28812,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,soft,soft,1,8
28813,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,city,NA,0,8
28814,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,cup,NA,0,8
28815,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,cold,NA,0,8
28816,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,mountain,mountain,1,8
28817,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,slow,NA,0,8
28818,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,river,river,1,8
28819,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,spider,NA,0,8
28820,delay,PM,,7991545,Chrome 109.0.0.0,1400x1050,1400x1050,foot,NA,0,8
28981,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,window,window,1,8
28982,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,sleep,sleep,1,8
28983,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,doctor,doctor,1,8
28984,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,smell,NA,0,8
28985,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,chair,chair,1,8
28986,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,smoke,NA,0,8
28987,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,sweet,NA,0,8
28988,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,rough,NA,0,8
28989,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,needle,NA,0,8
28990,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,rubbish,rubbish,1,8
28991,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,anger,NA,0,8
28992,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,soft,NA,0,8
28993,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,city,NA,0,8
28994,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,cup,NA,0,8
28995,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,cold,NA,0,8
28996,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,mountain,NA,0,8
28997,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,slow,slow,1,8
28998,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,river,river,1,8
28999,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,spider,NA,0,8
29000,delay,PM,,7991420,Safari 13.1.3,1280x800,1280x800,foot,NA,0,8
29161,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,window,NA,0,6
29162,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,sleep,sleep,1,6
29163,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,doctor,NA,0,6
29164,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,smell,smell,1,6
29165,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,chair,NA,0,6
29166,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,smoke,NA,0,6
29167,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,sweet,NA,0,6
29168,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,rough,NA,0,6
29169,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,needle,NA,0,6
29170,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,rubbish,NA,0,6
29171,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,anger,NA,0,6
29172,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,soft,NA,0,6
29173,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,city,NA,0,6
29174,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,cup,NA,0,6
29175,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,cold,cold,1,6
29176,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,mountain,NA,0,6
29177,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,slow,NA,0,6
29178,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,river,NA,0,6
29179,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,spider,NA,0,6
29180,delay,PM,,7991281,Edge 109.0.1518.70,1536x864,1536x864,foot,NA,0,6
29701,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,window,NA,0,2
29702,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,sleep,NA,0,2
29703,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,doctor,NA,0,2
29704,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,smell,smell,1,2
29705,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,chair,NA,0,2
29706,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,smoke,NA,0,2
29707,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,sweet,NA,0,2
29708,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,rough,NA,0,2
29709,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,needle,NA,0,2
29710,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,rubbish,NA,0,2
29711,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,anger,NA,0,2
29712,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,soft,NA,0,2
29713,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,city,NA,0,2
29714,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,cup,NA,0,2
29715,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,cold,NA,0,2
29716,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,mountain,NA,0,2
29717,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,slow,NA,0,2
29718,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,river,NA,0,2
29719,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,spider,NA,0,2
29720,delay,PM,,8008847,Edge 109.0.1518.78,1280x720,1280x720,foot,NA,0,2
29881,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,window,window,1,30
29882,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,sleep,NA,0,30
29883,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,doctor,doctor,1,30
29884,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,smell,NA,0,30
29885,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,chair,NA,0,30
29886,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,smoke,NA,0,30
29887,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,sweet,NA,0,30
29888,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,rough,NA,0,30
29889,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,needle,NA,0,30
29890,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,rubbish,NA,0,30
29891,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,anger,NA,0,30
29892,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,soft,NA,0,30
29893,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,city,NA,0,30
29894,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,cup,NA,0,30
29895,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,cold,NA,0,30
29896,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,mountain,NA,0,30
29897,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,slow,NA,0,30
29898,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,river,NA,0,30
29899,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,spider,NA,0,30
29900,delay,PM,,8008502,Chrome 103.0.0.0,1366x768,1366x768,foot,NA,0,30
30061,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,window,NA,0,10
30062,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,sleep,NA,0,10
30063,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,doctor,doctor,1,10
30064,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,smell,NA,0,10
30065,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,chair,NA,0,10
30066,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,smoke,NA,0,10
30067,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,sweet,NA,0,10
30068,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,rough,NA,0,10
30069,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,needle,NA,0,10
30070,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,rubbish,NA,0,10
30071,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,anger,NA,0,10
30072,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,soft,NA,0,10
30073,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,city,NA,0,10
30074,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,cup,NA,0,10
30075,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,cold,NA,0,10
30076,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,mountain,NA,0,10
30077,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,slow,NA,0,10
30078,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,river,NA,0,10
30079,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,spider,NA,0,10
30080,delay,PM,,8007862,Safari 16.0,1440x900,1440x820,foot,NA,0,10
30241,delay,PM,,8008151,Firefox 109.0,2112x1188,2112x1188,window,NA,0,12
30242,delay,PM,,8008151,Firefox 109.0,2112x1188,2112x1188,sleep,sleep,1,12
30243,delay,PM,,8008151,Firefox 109.0,2112x1188,2112x1188,doctor,NA,0,12
30244,delay,PM,,8008151,Firefox 109.0,2112x1188,2112x1188,smell,NA,0,12
30245,delay,PM,,8008151,Firefox 109.0,2112x1188,2112x1188,chair,NA,0,12
30246,delay,PM,,8008151,Firefox 109.0,2112x1188,2112x1188,smoke,smoke,1,12
